time,sent_src
han,罔亦少密焉，居今之世，要以成功为统纪，岂可绲乎？
han,魏氏不敢不听，然则伐秦之形成矣。
song,亦遣信诣魏豫州刺史薛真度，问以入魏可不之宜。
han,然而周师至，而令不行乎下，不能用其民。
han,功不十，不易器。
han,秦计曰：齐楚救赵，不亲遂攻之。
han,十六年，楚将子反怨巫臣，灭其族。
song,上大怒曰：人无道，乃盗先帝器！
han,居岁馀，其方益衰，神不至。
song,魏人执之，去其衣，缚送慕容白曜，使之拜，文秀曰：各两国大臣，何拜之有！
song,于是尚书仆射沈约等奏：请五礼各置旧学士一人，令自举学古一人相助抄撰，其中疑者，依石渠、白虎故事，请制旨断决。
han,君国子民，勉哉，勉哉！
song,魏秦州刺史于洛侯，性残酷，刑人必断腕，拔舌，分悬四体。
song,新亭既是兵冲，所欲以死报国耳。
han,绾、臧请天子，欲立明堂以朝诸侯，不能就其事，乃言师申公。
han,八年，韩击秦，不胜而去。
han,三十六年，楚公子围弑其君而自立，是为灵王。
han,秦不绝其祀，以阳人地赐周君，奉其祭祀。
han,复入言沛公，吾高阳酒徒也，非儒人也。
song,上遣宁朔将军刘怀珍帅龙骧将军王敬则等步骑五千，助刘讨寿阳，斩庐江太守刘道蔚。
han,六年，伐宋，获五百乘。
han,天子以骨肉之故，不忍致法于胥，下诏书无治广陵王，独诛首恶楚王。
han,数年，至且行。
song,白曜之弟子也。
han,陈王乃遣使者贺赵，而徙系武臣等家属宫中，而封耳子张敖为成都君，趣赵兵亟入关。
han,赵良曰：武王谔谔以昌，殷纣墨墨以亡。
han,广曰：彼虏以我为走，今皆解鞍以示不走，于是胡骑遂不敢击。
song,初，魏主迁都，变易旧俗，并州刺史新兴公丕皆所不乐；
han,祠后土于下房，以二十太牢。
han,秦之间言曰：秦之所恶，独畏马服君赵奢之子赵括为将耳。
han,大治宫室，为衤复道，自宫连属于平台三十馀里。
han,月之从星，五福：一曰寿，二曰富，三曰康宁，四曰攸好德，五曰考终命。
han,其明年，东巡海上，考神仙之属，未有验者。
song,奉伯等间道袭琕，陷之，军备尽没。
han,原过既至，以告襄子。
han,陈涉起匹夫，驱瓦合适戍，旬月以王楚，不满半岁竟灭亡，其事至微浅，然而缙绅先生之徒负孔子礼器往委质为臣者，何也？
han,庄好黄老之言，其慕长者如恐不见。
song,八月，壬寅，以攸之行南兖州刺史，将兵北出；
song,纵有所涉，未忍今日之请。
han,三人亡马步行，行数十里。
song,九月，乙巳朔，日有食之。
han,故从合则楚王，今释霸王之业，臣窃为大王不取也。
han,放牛桃林之阴，今陛下能放牛不复输积乎？
han,十九年，与齐、宋会平陆，与燕会阿。
song,西河公石至上蔡，常珍奇帅文武出迎。
han,然萧何常从关中遣军补其处，非上所诏令召，夫汉与楚相守荥阳数年，军无见粮，萧何转漕关中，给食不乏。
song,淹曰：齐不能行亮阴之礼，彪奉使之日，鸣玉盈庭，貂曜目。
han,屈原至于江滨，颜色憔悴，形容枯槁。
pre-qin,诗云：谁能执热，逝不以濯？
han,皇太后喜，使甲之齐。
han,孝武皇帝者，母曰王太后。
han,天子以为化去不死也，而使黄锤史宽舒受其方。
han,戊辰，徙济川王王梁，立赵幽王子遂为赵王。
han,平原君赵胜者，赵之诸公子也。
han,二人相得，必有谋阴贼起，一出身徼幸。
han,及其威尽势极，闾巷之人为敌国，咎生穷武之不知足，甘得之心不息也。
song,王显素有宠于世宗，恃势使威，为众所疾，恐不为澄等所容，与中常侍孙伏连等密谋寝门下之奏，矫皇后令，以高肇录尚书事，以显与勃海公高猛同为侍中。
song,彭城郎中令魏偃、前防阁高祖珍希肇提擢，构成其事。
han,汉王二年春，与魏王豹及诸侯东击楚，彭越将其兵三万馀人归汉于外黄。
song,丁卯，封皇子钧为衡阳王。
han,故不若与先定割地，然后杀痤。
song,清浊同流，混齐一等，君子小人，此殊为不可。
han,以校尉从大将军。
han,客有说张耳曰：臣闻天与不取，反受其咎。
han,舜、禹、契、后稷皆黄帝子孙也。
han,故为大王计，莫如为秦。
han,赵奢将，攻齐麦丘，取之。
han,作此肸誓，遂平徐戎，定鲁。
han,家贫，牧豕海上。
song,三族者，门诛；
han,然要其归，必止乎仁义节俭，君臣上下六亲之施，王公大人初见其术，惧然顾化，其后不能行之。
han,四年，楚成王伐宋，宋告急于晋。
song,文秀拒之，伯宗战死。
han,所与无不充，君说。
han,遣魏人宁昌使秦，使者未来。
song,文秀攻青州刺史明僧，帝使怀珍帅龙骧将军王广之将五百骑、步卒二千人浮海救之，至东海，僧已退保东莱。
han,吕氏绝理兮讬天报仇。
han,为守，视都尉如令。
song,尚书令王睿请诛首恶，宥其余党。
pre-qin,如此，则为之服矣。
han,单于闻敞计，大怒，先是汉亦有所降匈奴使者，单于亦辄留汉使相当。
song,然君子之门，借使无当世之用，要自德行纯笃，朕故用之。
pre-qin,先圣后圣，其揆一也。
han,将去，谓叔向曰：吾子勉之！
han,王武反于黄，程处反于燕，往击，尽破之。
song,再奏，然后许之。
han,几是乎？
han,儿宽贫无资用，常为弟子都养，及时时间行佣赁，以给衣食。
han,乃论功，与诸列侯剖符行封。
han,长男既行，亦自私赍数百金。
han,愚者所笑，贤者察焉。
song,以此言之，乃应得封！帝乃止。
han,睔私于楚子反，子反言归睔于郑。
song,齐州刺史韩麒麟，为政尚宽，从事刘普庆说麒麟曰：公杖节方夏，而无所诛斩，何以示威！
han,故太公望封于营丘，地潟卤，人民寡，于是太公劝其女功，极技巧，繦至而辐凑。
han,孝侯十五年，曲沃庄伯弑其君晋孝侯于翼。
han,曰：然则柰何？
han,对曰：秦之纲绝而维弛，山东大扰，异姓并起，秦失其鹿。
han,荀林父将中行，先縠将右行，先蔑将左行。
han,今反为寇将兵，与将军争一旦之命，夫种、蠡无一罪，身死亡；
han,士固为知己者死，今乃以妾尚在之故，妾其柰何畏殁身之诛，终灭贤弟之名！
han,长不满七尺，滑稽多辩，数使诸侯，未尝屈辱。
song,上疾笃，虑晏驾之后，皇后临朝，门族强盛，或有异图。
han,孔子曰：必也正名乎！
han,曰：何器也？
han,六年，楚伐陈。
han,赵地已平，汉王以苍为代相，备边寇。
han,夫韩、魏父子兄弟接踵而死于秦者将十世矣。
han,立十六年卒，谥为共侯。
song,岂可令失行妇人宰制天下、杀我辈也！
han,无道，即衡命。
han,齐俗贱奴虏，而刀间独爱贵之。
han,幽公弟晞杀幽公而自立，是为魏公。
song,帝曰：厩牧在代，何患无马！
han,于是襄子行赏，高共为上。
han,其后三世，汤伐桀，欲迁夏社，不可，作夏社。
han,孝文王除丧，十月己亥即位，三日辛丑卒，子庄襄王立。
han,燕亦筑长城，自造阳至襄平。
han,左右欲刃相如，相如张目叱之，左右皆靡。
han,左丞相不治事，令监宫中，如郎中令。
han,楚欲与齐韩连和伐秦，因欲图周。
han,秦赵与国，以彊征兵于韩，秦诚爱赵乎？
han,以吕后会葬长陵，故特自起陵，近孝文皇帝霸陵。
han,齐以攻宋，不西事秦则宋治不安。
song,丁未，改谥宣尼曰文圣尼父，魏旧制，每岁祀天于西郊，魏主与公卿从二千余骑，戎服绕坛，谓之坛。
han,燕王绾亦使其臣张胜于匈奴，言豨等军破。
song,戊子，明帝立皇子萧宝卷为太子。
han,病少愈，强与我会甘泉。
han,公子曰：必当杀之，是以泣耳，岂畏死哉？
han,孔子曰：多闻阙疑，慎言其馀，则寡尤；
song,时将祭，王公并齐于庙东坊。
han,其西北则胡、貉、月氏诸衣旃裘引弓之民，为阴；
han,至汉兴，长乐宫在其东，未央宫在其西，武库正直其墓。
pre-qin,四海之内皆曰：非富天下也，为匹夫匹妇复雠也。
han,秦虏王建，迁之共。
han,乃分遣御史廷尉正监分曹往，即治郡国缗钱，得民财物以亿计，奴婢以千万数，田大县数百顷，小县百馀顷，宅亦如之。
han,棁怨王后、太子。
han,于是为发卒万馀人穿渠，自征引洛水至商颜山下。
han,于是季友奉子申入，立之，是为厘公。
han,楚因焚烧其城郭，系虏其子女。
han,诸侯皆曰：纣可伐也。
song,夫卖友者，谓见利而忘义也。
han,今得汉地，而单于终非能居之也。
han,因自请上曰：楚兵剽轻，难与争锋。
han,窦皇后亲蚤卒，葬观津。
song,代王曰：寡人固已为王矣，又何王？
song,及还，诏起府于旧宅，朏素惮烦，不省职事，众颇失望。
han,楚王怒曰：秦诈我而又彊要我以地！
han,近幸子，乃为所欲，顾不易邪？
song,命司马朱思远等击志于潺沟，大破之，斩首万余级。
song,丙午，以司空褚渊领尚书令。
han,会日暮，吏士皆无人色，而广意气自如，益治军。
song,太子至鲁阳，遇梓宫，乃发丧；
song,公卿见之，莫不慑息焉。
song,上表三让，上不许。
han,牛者，言地虽冻，能冒而生也。
han,其明年，击姑师，破奴与轻骑七百馀先至，虏楼兰王，遂破姑师。
han,楚使怒去，归告怀王。
han,高祖之初与徒属欲攻沛也，婴时以县令史为高祖使。
song,乘车入殿，朝贺不拜。
han,西至郑，逢吕后从长安来，欲之雒阳，道见彭王。
song,绰顾不见轨，乃遽归，叹曰：吾平生自谓不失规矩，今日举措，不如封生远矣。
han,遂诛管叔，杀武庚，放蔡叔。
han,秦将章邯破杀项梁也，沛公与项羽引而东。
han,晋景公十七年，病，韩厥称赵成季之功，今后无祀，以感景公。
han,已而管夫人、赵子儿先幸汉王。
han,赐列侯甲第，僮千人。
han,献公即位，镇抚边境，徙治栎阳，且欲东伐，复缪公之故地，脩缪公之政令。
song,诏公卿、八座参崐议考正，竟陵王子良总其事；
pre-qin,曰：敢问其所以异？
han,乃警公仲之行，将西购于秦。
han,郦将军往见审食其，曰：吾闻帝已崩，四日不发丧，欲诛诸将。
song,及正光之末，北边盗贼群起，遂逼旧都，犯山陵，如澄所虑。
pre-qin,无伊尹之志，则篡也。
han,大王诚能出捐数万斤金，行反间，间其君臣，以疑其心，项王为人意忌信谗，必内相诛。
han,二年，秦攻武城，扈辄率师救之，军败，死焉。
han,卜者出，因令人捕为之卜者，验其辞于王之所。
han,厓免，封公子市宛，公子悝邓，魏厓陶，为诸侯。
han,乃赐叔孙通帛二十匹，衣一袭，拜为博士。
han,竟不得名一钱，寄死人家。
han,今臣虽弃逐之楚，岂能无秦声哉！
song,江州刺史陈伯之，得文牒辞讼，唯作大诺而已，有事，典签传口语，豫章人邓缮、永兴人戴永忠有旧恩于伯之，伯之以缮为别驾，永忠为记室参军。
han,李克曰：起贪而好色，然用兵司马穰苴不能过也。
han,简子卒，子庄子代。
han,凡臣之言，非以求免于咎也，将以谏而死，使者曰：臣受诏行法于将军，不敢以将军言闻于上也。
han,于是乃召周昌，谓曰：吾欲固烦公，周昌泣曰：臣初起从陛下，陛下独柰何中道而弃之于诸侯乎？
han,淖齿既以去莒，欲立之。
song,郁林王即位未期岁，所用垂尽。
han,有司皆曰：陛下建汉家封禅，天其报德星云。
pre-qin,夏后氏五十而贡，殷人七十而助，周人百亩而彻，其实皆什一也。
han,上曰：吾用先生谋计，战胜克敌，非功而何？
han,襄公之弟名雍，秦出也，在秦。
han,其妻笑曰：犁二十五年，吾冢上柏大矣。
han,负剑，遂拔以击荆轲，断其左股。
han,卒立王夫人为皇后，其男为太子，封皇后兄信为盖侯。
song,尚书令陆睿上表，以为长江浩荡，彼之巨防。
han,是时高祖八子：长男肥，孝惠兄也，异母，肥为齐王；
han,高祖为亭长，乃以竹皮为冠，令求盗之薛治之，时时冠之，及贵常冠，所谓刘氏冠乃是也。
song,帝在崇虚楼，遣舍人辞焉，且问来故。
han,绛不戒，平公欲自杀，范献子止公，以其徒击逞，逞败走曲沃。
han,四年，鲁公子翚弑其君隐公。
han,其辞曰：忠臣不敢避重诛以直谏，今臣不敢隐忠避死以效愚计，司马法曰：国虽大，好战必亡；
han,郑人以詹尸与晋。
han,七月乙巳，日食。
han,善用兵，事秦昭王。
han,王翦将数十万之众距漳、邺，而李信出太原、云中。
song,乙巳，南康王宝融始称相国，大赦；
han,诚能听臣之计，莫若两利而俱存之，参分天下，鼎足而居，夫以足下之贤圣，有甲兵之众，据彊齐，从燕、赵，出空虚之地而制其后，因民之欲，西乡为百姓请命，则天下风走而响应矣，孰敢不听！
song,若用吾言，天下将免涂炭。
han,而康后有淫行，与王不相中，相危以法。
han,齐王以为然，乃益具车送琅邪王。
han,起新阳，攻陈下之，杀庄贾，复以陈为楚。
han,论行而结交者，立名之士也。
han,患百姓非其道者，乃断斩非鬼神者。
han,三月，雨雹。
han,田单闻之，乃纵反间于燕，宣言曰：齐王已死，城之不拔者二耳。
han,是时其长兄广利为贰师将军，伐大宛，不及诛，还，而上既夷李氏，后怜其家，乃封为海西侯。
song,但当努力，无所多言。
han,举正于中，民则不惑；
han,晏婴、田文子谏，公弗听。
han,管仲曰：不可。
han,鼎既成，有龙垂胡珣下迎黄帝。
han,李信攻平与，蒙恬攻寝，大破荆军。
han,八年，齐庄公微遣栾逞于曲沃，以兵随之。
han,北方，为中岁；
han,有间黯罢，上曰：人果不可以无学，观黯之言也日益甚。
han,于是微子度纣终不可谏，欲死之，及去，未能自决，乃问于太师、少师曰：殷不有治政，不治四方。
han,及李夫人卒，则有尹婕妤之属，非王侯有土之士女，不可以配人主也。
song,刘善明从弟僧副将部曲二千人避魏居海岛，道成亦召而抚之。
song,乙巳，萧道成出顿新亭，谓骠骑参军江淹曰：天下纷纷，君谓何如？
han,河亶甲时，殷复衰。
han,帝乃以庚寅日诛重黎，而以其弟吴回为重黎后，复居火正，为祝融。
song,魏主将从之，会昶败，迁肇侍中。
han,公伯缭字子周。
han,轻秦，其应秦必不敬：楚王曰：善。
song,江被诛，帝召遥光入殿，遥光惧，还省，即阳狂号哭，先是，遥光弟豫州刺史遥昌卒，其部曲皆归遥光。
song,以为佛图户，以供诸寺洒扫。
han,刑罚人之所恶，臣请行之。
han,出东为德，举事左之迎之，吉。
han,制曰：下御史。
han,齐人羊胜、公孙诡、邹阳之属。
han,冬，畏楚灵王之彊，又朝楚，子产从。
han,遂至孝景时，称臣，使人朝请。
song,琛曰：若万一叨忝，得一方正长史，是所愿也。
song,丙辰，刘胡帅步卒一万，夜，斫山开道，以布囊运米饷赭圻。
han,赵军长平，以按据上党民。
song,李平捕愉余党千余人，将尽杀之，录事参军高颢曰：此皆胁从，前既许之原免矣，宜为表陈。
han,既行，人有短恶哙者。
han,薛公对曰：布反不足怪也。
song,宋氏失德，非公岂复宁济！
pre-qin,或问曰：劝齐伐燕，有诸？
song,江等既败，时人谓之刀敕。
han,然黯见蚡未尝拜，常揖之。
song,上遣其弟惠基自陆道使成都，赦惠开罪。
han,成子将杀大陆子方，田逆请而免之。
han,斯出狱，与其中子俱执，顾谓其中子曰：吾欲与若复牵黄犬俱出上蔡东门逐狡兔，岂可得乎！
han,幽、厉之后，周室微，陪臣执政，史不记时，君不告朔，故畴人子弟分散，或在诸夏，或在夷狄，是以其禨祥废而不统。
song,其民调，一夫一妇，粟二石。
han,主吏萧何、曹参乃曰：君为秦吏，今欲背之，率沛子弟，恐不听。
han,卢绾者，与高祖同里。
han,入物者补官，出货者除罪，选举陵迟，廉耻相冒，武力进用，法严令具。
pre-qin,于宋，馈七十镒而受；
han,赵兴兵攻燕，再围燕都而劫大王，大王割十城以谢。
han,初，赵高为郎中令，恐大臣入朝奏事毁恶之，乃说二世曰：天子所以贵者，但以闻声，群臣莫得见其面，故号曰朕。
song,魏西河公石复攻汝阴，汝阴有备，无功而还。
song,谌每请急出宿，帝通夕不寐，谌还乃安。
pre-qin,清斯濯缨，浊斯濯足矣，自取之也。
han,夫人置儿绔中，祝曰：赵宗灭乎，若号；
han,是故明主外料其敌之彊弱，内度其士卒贤不肖，臣窃以天下之地图案之，诸侯之地五倍于秦，料度诸侯之卒十倍于秦，六国为一，并力西乡而攻秦，秦必破矣。
han,语卒而单于大怒，立斩主客见者，而留郭吉不归，迁之北海上。
han,秦诏书购求两人，陈涉起蕲，至入陈，兵数万。
han,已而赵禹迁为中尉，徙为少府，而张汤为廷尉，两人交驩，禹为人廉倨。
song,会虎犯郊坛，上愈惧。
han,燕将见之，问燕将曰：知臣何欲？
song,台中始闻乱，众情惶惑；
han,晋侯亦使吕省等报国人曰：孤虽得归，毋面目见社稷，卜日立子圉。
han,越王闻之，涉江袭吴，吴王闻之，去晋而归，与越战于五湖。
song,既至，会公卿大议，皆莫敢先言。
han,其父为长安丞，出，还而鼠盗肉，其父怒，笞汤。
song,乙酉，以其世子伏连筹为秦、河二州刺史，遣振武将军丘冠先拜授，且吊之。
han,悼公二年，齐臣田乞弑其君孺子，立其兄阳生，是为悼公。
han,重耳去之楚，楚成王以适诸侯礼待之，重耳谢不敢当。
han,所以设诈究变，彊足以距谏，智足以饰非。
han,怀公怒，囚狐突。
han,鲍牧恐祸起，乃复曰：皆景公子也，何为不可！
han,昔唐人都河东，殷人都河内，周人都河南。
han,骞曰：为汉使月氏，而为匈奴所闭道。
han,于是行督责益严，税民深者为明吏。
han,文公曰：吾闻能战胜安者唯圣人，是以惧。
han,今死而妇人为之自杀者二人，故从母言之，是为贤母；
han,春，淮阴侯韩信谋反关中，夷三族。
han,时惶急，剑坚，故不可立拔。
song,攸之将至江陵百余里，闻城已为敬儿所据，士卒随之者皆散。
han,过蒲，会公叔氏以蒲畔，蒲人止孔子。
han,还至雒阳，赦信以为淮阴侯，而与功臣剖符定封。
han,范睢日益亲，臣居山东时，闻齐之有田文，不闻其有王也；
song,须臾，上觉，景隽启子恪已至。
song,起滑台宫。
pre-qin,曰：吾力足以举百钧，而不足以举一羽；
han,东北，为上岁；
song,为儿昏得荀昭光女，即时无复所须，唯就陛下乞作士大夫。
han,柳为鸟注，主木草。
han,沛公曰：善。
han,不合，则骨肉出逐不收，朱、象、管、蔡是矣。
song,古者大臣不得与宴游，尽心以称大礼。
han,庄公有三弟，长曰庆父，次曰叔牙，次曰季友。
han,文帝幸邯郸慎夫人、尹姬，皆毋子。
han,下冒其罪，上赏其奸，上下相蒙，难与处矣！
han,试官不让贤陈功，见伪增实，以无为有，以少为多，以求便势尊位；
han,太史公曰：神农以前尚矣。
han,教之化民也深于命，非所以为教也。
han,复残彊吴而霸天下：此皆因祸为福，焚秦符，破秦；
han,若说之以厚利，此之不可不知也。
song,丁亥，魏广平文穆王怀卒。
pre-qin,以为无益而舍之者，不耘苗者也；
song,袁惧曰：贼入人肝脾里，何由得活！
han,即不及奏上，辄以便宜施行，上来以闻。
han,四年，上征荣。
han,弟子及鲁人往从冢而家者百有馀室，因命曰孔里。
han,浮船牂柯江，出其不意，此制越一奇也。
han,其所授者，妒贤嫉能，御下蔽上，以成其私，不为主计，而主不觉悟，故失其国。
song,太祖然之，使诸州郡大市铜炭；
han,夫君位为相国，功第一，可复加哉？
han,而叔顺中国之俗以逆简、襄之意，恶变服之名以忘鄗事之丑，非寡人之所望也。
song,五月己巳，李佐、韦珍等人皆被削去官职，贬黜为民，并且迁徙李佐到瀛州。
han,烈士死节之行显于世，则淫康之虞废矣。
han,归国，意忽忽不乐。
han,遂亦以为然，而以节召楼船将军入左将军营计事，即命左将军麾下执捕楼船将军，以报天子。
han,厘公十九年卒，子湣公维立。
han,国有道，不废；
song,但去汝遐阻，朕今练甲养士，一二岁间，当躬帅猛将，为汝除患。
han,帝祖庚崩，弟祖甲立，是为帝甲。
han,鲁仲连曰：吾将使秦王烹醢梁王。
han,当是之时，秦已前使白起攻楚，取巫、黔中之郡，拔鄢郢，东至竟陵，楚顷襄王东徙治于陈县。
han,盖黄帝时尝用事，虽晚周亦郊焉。
han,夏，伐宋，宋告急于晋，晋救宋，成王罢归。
han,宣公俀十二年，楚庄王彊，围郑。
han,安国生卬，卬生驩。
han,而逐武王后出之魏，昭王诸兄弟不善者皆灭之，威振秦国。
han,夫物有必至，事有固然，君知之乎？
han,燕使剧辛将击赵，赵使庞暖击之，取燕军二万，杀剧辛。
han,十一年正月甲子，誓于牧野，伐商纣。
han,越之亡，荧惑守斗；
han,行未至陈，楚王信果郊迎道中。
song,益宗遂入寇。
han,季友母陈女，故亡在陈，陈故佐送季友及子申。
han,功已彰而信矣，句践终负而杀之。
song,宋元嘉之世，诸王入斋阁，得白服、裙帽见人主；
han,还至定陶，驰入齐王壁，夺其军。
han,昭王四十三年，白起攻韩陉城，拔五城，斩首五万。
han,五反，陈王乃遣立咎为魏王。
han,今臣官至于相，爵在列侯，王稽之官尚止于谒者，非其内臣之意也。
han,是日，武帝起更衣，子夫侍尚衣轩中，得幸。
han,伍尚至楚，楚并杀奢与尚也。
han,延及徐氏弟子公户满意、桓生、单次，皆尝为汉礼官大夫。
han,出曰：吾得尉史，天也，天使若言。
han,孟尝君问传舍长曰：客何所为？
han,会座病，魏惠王亲往问病，曰：公叔病有如不可讳，将柰社稷何？
han,后二岁，复使贰师将军将六万骑，步兵十万，出朔方。
han,西周君背秦，与诸侯约从，将天下锐兵出伊阙攻秦，令秦毋得通阳城。
han,昭王乃遗赵王书曰：王之弟在秦，范君之仇魏齐在平原君之家。
han,天子既令设祠具，至东泰山，东泰山卑小，不称其声，乃令祠官礼之，而不封禅焉。
han,董仲舒为人廉直。
han,十三年，共公卒。
han,三十一年，共公卒，子幽公已立。
han,及浑邪至，贾人与市者，坐当死者五百馀人。
han,若燔台，必舍孔叔。
song,癸酉，魏主临朝堂，夏，四月，魏罢西郊祭天。
han,过降水，至于大陆，播为九河，同为逆河，入于勃海九川既疏，九泽既洒，诸夏艾安，功施于三代。
han,既已振人之命，不矜其功，其阴贼着于心，卒发于睚眦如故云。
han,夜半传发，选轻骑二千人，人持一赤帜，从间道萆山而望赵军，诫曰：赵见我走，必空壁逐我，若疾入赵壁，拔赵帜，立汉赤帜。
han,少孔子二十九岁。
han,韩亡，原公孰虑之也。
han,二十七年，错攻楚。
han,女则从，龟从，筮逆，卿士逆，庶民逆，作内吉，作外凶。
song,诏征谢朏为左光禄大夫、开府仪同三司，何胤为右光禄大夫，何点为侍中；
pre-qin,岁十一月徒杠成，民未病涉也。
han,明日，与孔子语，见蜚雁，仰视之，色不在孔子。
han,陛下无故召臣，此人必有以臣欺陛下者；
han,斯乃上书曰：臣闻吏议逐客，窃以为过矣。
song,初，二江更直殿内，帝稍欲行意，徐孝嗣不能夺，萧坦之时有异同，而执制坚确；
han,魏王见公子，相与泣，而以上将军印授公子，乃行金万斤于魏，求晋鄙客，令毁公子于魏王曰：公子亡在外十年矣，今为魏将，诸侯将皆属，诸侯徒闻魏公子，不闻魏王。
han,弹其剑而歌曰长铗归来乎，食无鱼。
song,癸未，魏主至梁城。
han,及惠公卒，为允少故，鲁人共令息摄政，不言即位。
han,献公元年，尽逐胡公子，因徙薄姑都，九年，献公卒，子武公寿立。
song,是岁，省巴州。
han,而伏生孙以治尚书征，自此之后，鲁周霸、孔安国，雒阳贾嘉，颇能言尚书事。
han,楚击汉军，大破之。
han,唯无盐氏出捐千金贷，其息什之。
song,必议于槐棘之下，可赦则赦，可宥则宥，可刑则刑，可杀则杀；
han,谚曰：千金之子，不死于市。
han,章邯果败杀项梁，破楚兵，楚兵东走，而章邯渡河围赵于钜鹿。
han,布欲引兵走汉，恐楚王杀之，故间行与何俱归汉。
han,二十七年，鲁湣公母曰哀姜，桓公女弟也。
han,王僚二年，公子光伐楚，败而亡王舟。
han,不吉，乃谢吴王曰：昭王亡，不在随。
han,既去，顷之，襄子当出，豫让伏于所当过之桥下。
han,初，阳生亡在鲁，季康子以其妹妻之。
pre-qin,或百步而后止，或五十步而后止。
han,曰：未能也。
han,悼公五年卒，子敬公弗立。
han,邯迎击汉陈仓，雍兵败，止战好畤，又复败，走废丘。
han,献子与赵简子、中行文子、范献子并为晋卿。
han,晋文将定襄王之位，卜得黄帝之兆，卒受彤弓之命。
han,夫齐，东有琅邪、即墨之饶，南有泰山之固，西有浊河之限，北有勃海之利。
han,然迫近北夷，师旅亟往，中国委输时有奇羡。
pre-qin,兄戴，盖禄万钟。
song,勰不得已，受命。
song,众敬子元宾在建康，先坐他罪诛。
han,上疏欲留，上弗许。
han,进退容止，非礼不行，学士皆师尊之。
song,甲寅，魏元遥破大乘贼，擒法庆并渠帅百余人，传首洛阳。
han,项羽数侵夺汉甬道，汉军乏食，遂围汉王。
song,分置州郡，凡三十八州，二十五在河南，十三在河北。
song,闻琰已降，乃掠义阳数千人而去。
han,穰侯出关，辎车千乘有馀。
han,商臣代立，是为穆王。
pre-qin,智之端也。
han,齐桓公欲以为卿，让；
han,高乃谓丞相斯曰：上崩，赐长子书，与丧会咸阳而立为嗣。
song,礼曰：君与宕昌皆为魏藩，比辄兴兵攻之，殊违臣节。
han,为武庚未集，恐其有贼心，武王乃令其弟管叔、蔡叔傅相武庚禄父，以和其民。
han,又有使掾陈平等劾中尚书，疑以独擅劫事而坐之，大不敬，长史以下皆坐死，或下蚕室。
pre-qin,生则恶可已也，恶可已，庄暴见孟子，曰：暴见于王，王语暴以好乐，暴未有以对也。
han,田常既杀简公，惧诸侯共诛己，乃尽归鲁、卫侵地，西约晋、韩、魏、赵氏，南通吴、越之使，脩功行赏，亲于百姓，以故齐复定。
song,世隆随宜拒应，攸之不能克。
han,以为儒者所谓中国者，于天下乃八十一分居其一分耳。
han,其祠列火满坛，坛旁亨炊具。
han,王馀祭三年，齐相庆封有罪，自齐来饹吴。
han,吾又新用，安能谋赵乎？
han,四月，龁因攻赵。
song,卓茂行化，蝗不入境。
han,楚灵王灭陈五岁，楚公子弃疾弑灵王代立，是为平王。
han,有淮北，楚之东国危；
han,秦韩之王劫于韩冯、张仪而东兵以徇服魏，公常执左券以责于秦韩，此其善于公而恶张子多资矣。
song,又作石窟寺于伊阙口，皆极土木之美。
pre-qin,良不可，曰：吾为之范我驰驱，终日不获一；
han,夫与人斗，不搤其亢，拊其背，未能全其胜也。
han,臣有作福作威玉食，人用侧颇辟，民用僭忒。
han,于是使太子申生居曲沃，公子重耳居蒲，公子夷吾居屈。
han,须贾笑曰：范叔有说于秦邪？
song,僧珍谢诸将曰：殿下昨来风动，意不在军，深恐大致沮丧，故欲全师而返耳。
song,夏，四月，诸部敕勒皆叛。
han,汉王欲引而西归，用留侯、陈平计，乃进兵追项羽，至阳夏南止军，与齐王信、建成侯彭越期会而击楚军。
han,岸善崩，乃凿井，深者四十馀丈。
han,咎犯曰：臣从君周旋天下，过亦多矣。
han,契兴于唐、虞、大禹之际，功业著于百姓，百姓以平。
han,从者病，莫能兴。
pre-qin,尧以不得舜为己忧，夫以百亩之不易为己忧者，农夫也。
han,嘉弟为将，将卒居宫外。
song,今斩叔业，举兵匡社稷，谁敢不从！
han,曰：其言也讱，斯可谓之仁乎？
han,使尔多财，吾为尔宰。
song,杨集起、闰月，帅群氐叛魏，断汉中粮道，夏，四月，以行宕昌王梁弥博为河·凉二州刺史、宕昌王。
han,封之万家。
han,昆莫收养其民，攻旁小邑，习攻战。
han,帝干封泰山，禅云云；
han,而毕万之世弥大，从其国名为魏氏。
pre-qin,当今之时，万乘之国行仁政，民之悦之，犹解倒悬也。
han,义渠人，其先胡种。
song,杨运长、阮佃夫等忌建平王景素益甚，景素乃与录事参军陈郡殷、中兵参军略阳垣庆延、参军沈、左暄等谋为自全之计。
han,夫道既已大脩而不用，是有国者之丑也。
han,与太后谋曰王即薨，以子为后。
han,君试遗其女乐，以夺其志；
han,居匈奴中十岁，复与其太子安国亡入汉。
han,孔子曰：夫召我者岂徒哉？
song,辛丑，上祭北郊。
han,他日，王梦见处女鼓琴而歌诗曰：美人荧荧兮，颜若苕之荣。
han,庄公二十四年，犬戎杀幽王，周东徙雒。
song,珍国起拜谢，竟不答，坐即散，因此疏退，久之，除都官尚书。
han,身全而归于国，士民如见父母，交游攘臂而议于世，功业可明。
han,曰：太师，少师，我其发出往？
han,王奢去齐之魏，临城自刭以却齐而存魏。
han,是岁，鲁定公卒。
